9.923513007990639068e+00,-2.291949279594713840e-01,7.836408612214072811e+00
9.395881621484642565e+00,3.436038950539276327e-01,9.924705047349579701e+00
8.707325966537251105e+00,8.870827458063217374e-01,1.212369695051118867e+01
7.860716948233177348e+00,1.391278810507191155e+00,1.414829994206386843e+01
6.880490000474998702e+00,1.847009190780016574e+00,1.563976368877347056e+01
5.810745910869510311e+00,2.246888237388711129e+00,1.626512095171505479e+01
4.712369334927572595e+00,2.586711037007575875e+00,1.585994123000733502e+01
3.648791361350281814e+00,2.865963516755698937e+00,1.450345572018684770e+01
2.671899091498838974e+00,3.087619292911471192e+00,1.248478617638026478e+01
1.813472871085901383e+00,3.257215664890706464e+00,1.018071862402627303e+01
1.082373575436838875e+00,3.381524176087737921e+00,7.920077876926430172e+00
4.718332868512222777e-01,3.467498451549045235e+00,5.928283212531756163e+00
-3.545830934172772286e-02,3.521291982868649306e+00,4.293938226025124649e+00
-4.594830677779958572e-01,3.548133281688381047e+00,3.029464477891200325e+00
-8.195565579166201875e-01,3.552060028974787897e+00,2.091453252034432886e+00
-1.131900216218014288e+00,3.536086057018330120e+00,1.418735599220953825e+00
-1.409229076305799300e+00,3.502429190453493213e+00,9.491167551168444572e-01
-1.661175429583492402e+00,3.452698623444018011e+00,6.275704959943074757e-01
-1.893771026513620503e+00,3.387944703934931301e+00,4.132938296647231669e-01
-2.111860030595916093e+00,3.309049015707397068e+00,2.714310338578923010e-01
-2.318023793274382793e+00,3.216599794060866380e+00,1.794853648410007774e-01
-2.513962493168785173e+00,3.111096173980592905e+00,1.203716470410968464e-01
-2.700458274164333705e+00,2.992961706645232756e+00,8.302503762625636219e-02
-2.877847121216935644e+00,2.862596371311721288e+00,5.951198743614956321e-02
-3.046059386620887821e+00,2.720398090148472559e+00,4.491598659361709101e-02
-3.204838079260758033e+00,2.566777213024906690e+00,3.584883680154468677e-02
-3.353776854374012295e+00,2.402172319971578762e+00,3.024967813741165010e-02
-3.492403568769194333e+00,2.227050600693891269e+00,2.676818403082860051e-02
-3.620209693835322984e+00,2.041916207544944850e+00,2.458473587746601990e-02
-3.736679223067907341e+00,1.847308951357597762e+00,2.319072059813410622e-02
-3.841305865520179719e+00,1.643805692539074270e+00,2.227671634575963816e-02
-3.933602357551920115e+00,1.432018687194977158e+00,2.165737179729690376e-02
-4.013119930291477289e+00,1.212602797747174721e+00,2.122604242261347599e-02
-4.079416566541976152e+00,9.862265576844975179e-01,2.091144246100043805e-02
-4.132125131132505125e+00,7.536173255544469374e-01,2.068108957479754262e-02
-4.170915610994788914e+00,5.155242448109206288e-01,2.051182865309122971e-02
-4.195456912131608540e+00,2.727044733646913355e-01,2.038767149203236581e-02
-4.205486006524598253e+00,2.595571646821714928e-02,2.030280580035032090e-02
-4.200842169358380396e+00,-2.238829341748712620e-01,2.025431614832405927e-02
-4.181364675817575538e+00,-4.759723868609357922e-01,2.023928710623255911e-02
-4.147115166721794921e+00,-7.294675977754243590e-01,2.025595369715933736e-02
-4.097635014968373568e+00,-9.834925299793690900e-01,2.030347172084343704e-02
-4.033026126559672520e+00,-1.237147374905335440e+00,2.038244389783809909e-02
-3.953459991309840493e+00,-1.489531549411815092e+00,2.049362500521574940e-02
-3.859108099033029760e+00,-1.739744470357291739e+00,2.063776982004881730e-02
-3.750141939543390812e+00,-1.986885554600249515e+00,2.081563311940972175e-02
-3.626733002655075477e+00,-2.230054218999171667e+00,2.102796968037089903e-02
-3.489194916989822648e+00,-2.468444920624980998e+00,2.127608178894009952e-02
-3.338068614719133187e+00,-2.701350132342460242e+00,2.156220462677169505e-02
-3.172889686392167619e+00,-2.927278639777923797e+00,2.188533746017970807e-02
-2.994314803339495512e+00,-3.145478975558836154e+00,2.224901204914228603e-02
-2.803000636891686881e+00,-3.355199672312662251e+00,2.265676015363757984e-02
-2.599603858379305077e+00,-3.555689262666871464e+00,2.311211353364375429e-02
-2.384781139132931216e+00,-3.746196279248917627e+00,2.361860394913892561e-02
-2.159189150483128650e+00,-3.925969254686269672e+00,2.417976316010126206e-02
-1.923484563760467836e+00,-4.094256721606392979e+00,2.479912292650891109e-02
-1.678324050295517456e+00,-4.250307212636752041e+00,2.548021500834002362e-02
-1.424364281418839084e+00,-4.393369260404815790e+00,2.622657116557276791e-02
-1.162322406983086642e+00,-4.522862023416131194e+00,2.704432154131616861e-02
-8.930921920748831067e-01,-4.638289704851714212e+00,2.794232919322529179e-02
-6.173869290542991495e-01,-4.738410936823430397e+00,2.891882568539358087e-02
-3.362043492240711640e-01,-4.822923778095439928e+00,2.998583605746141939e-02
-5.054218388692643948e-02,-4.891526287431903874e+00,3.115538534906923604e-02
2.386018356543813113e-01,-4.943916523596980639e+00,3.243949859985734846e-02
5.302299780971249099e-01,-4.979792545354831290e+00,3.385020084946617491e-02
8.233445121385676302e-01,-4.998852411469617785e+00,3.539951713753611284e-02
1.116947706475973412e+00,-5.000794180705499414e+00,3.709947250370753541e-02
1.410041829806615077e+00,-4.985315911826638136e+00,3.896209198762089904e-02
1.701669574289720765e+00,-4.952331074490089691e+00,4.100591827215794433e-02
1.990730299341790133e+00,-4.901668504209608201e+00,4.324801756305523409e-02
2.276040858855566285e+00,-4.832941199282775102e+00,4.569959922190883900e-02
2.556575783976254623e+00,-4.746413153560698817e+00,4.839136062626063495e-02
2.831309605849069211e+00,-4.642348360894485104e+00,5.135399915365258805e-02
3.099216855619198796e+00,-4.521010815135246830e+00,5.461821218162639380e-02
3.359272064431858329e+00,-4.382664510134089753e+00,5.821469708772403912e-02
3.610449763432252990e+00,-4.227573439742120520e+00,6.217415124948737215e-02
3.851724483765588403e+00,-4.056001597810448445e+00,6.652727204445829656e-02
4.082182585051251422e+00,-3.868372608523257927e+00,7.129589396272645319e-02
4.300724541563073267e+00,-3.665045373462575640e+00,7.653819295681203727e-02
4.506322777187726558e+00,-3.446496587308838677e+00,8.230325178005976072e-02
4.698181128467393108e+00,-3.213485897082130727e+00,8.861554386606995681e-02
4.875503431944256505e+00,-2.966772949802534587e+00,9.549954264844301433e-02
5.037493524160503888e+00,-2.707117392490124175e+00,1.029797215607795025e-01
5.183355241658306412e+00,-2.435278872164999164e+00,1.110805540366793381e-01
5.312292420979852992e+00,-2.152017035847233473e+00,1.198265135097430767e-01
5.423586993622101282e+00,-1.858179390400593212e+00,1.292208441242558570e-01
5.516603923789923591e+00,-1.554739930754029498e+00,1.392516080628675712e-01
5.590821967756925304e+00,-1.242722465738433701e+00,1.498492389178203987e-01
5.645731201438469959e+00,-9.231566160384991893e-01,1.609388569699030380e-01
5.680872728907205627e+00,-5.971019365526981648e-01,1.724190026687372757e-01
5.695841439830752861e+00,-2.656624927755298904e-01,1.841575456589383264e-01
5.690406843409516746e+00,6.999789214958296313e-02,1.959273539450752666e-01
5.664354494899285442e+00,4.087137358113416274e-01,2.074971476281014804e-01
5.617507354746607895e+00,7.492985179820239594e-01,2.186016469545229435e-01
5.549834275223800795e+00,1.090531787258018248e+00,2.289144703054223906e-01
5.461445594229009437e+00,1.431180741230462683e+00,2.380770695985429397e-01
5.352467488352487202e+00,1.770013312620615009e+00,2.457361118539584388e-01
5.223105488624312009e+00,2.105785603386355564e+00,2.515129002142030834e-01
5.073735228141355691e+00,2.437261593370386503e+00,2.550918621849511125e-01
4.904802887436529701e+00,2.763220886586569502e+00,2.562258112355427220e-01
4.716772459654176686e+00,3.082429306433811966e+00,2.546301319812926400e-01
4.510243711772581321e+00,3.393682998286017494e+00,2.501945958063147568e-01
4.285938631745475291e+00,3.695833815069823558e+00,2.430399616618261760e-01
4.044579207526587616e+00,3.987733609711875626e+00,2.332869884990434739e-01
3.786929993166753050e+00,4.268268996383282499e+00,2.211684424640755764e-01
3.513807577572907181e+00,4.536313194079201416e+00,2.070420304482489260e-01
3.226113150840620669e+00,4.790868334882764756e+00,1.914283096941339912e-01
2.924753363225615743e+00,5.030945397013801390e+00,1.748597501733244186e-01
2.610653042287135683e+00,5.255588454702041723e+00,1.578307292126719941e-01
2.284728877184011520e+00,5.463818599623332162e+00,1.409832026402667859e-01
1.947964877486178636e+00,5.654788631365996743e+00,1.247537675959893427e-01
1.601383545930028518e+00,5.827725242973482267e+00,1.094551140818015855e-01
1.246007385251951982e+00,5.981855127489236423e+00,9.539993209966547705e-02
8.828904616978113795e-01,6.116463108304231788e+00,8.282371615321976188e-02
5.130669008220865024e-01,6.230795930832962348e+00,7.185566142252798605e-02
1.376934168679148085e-01,6.324308892142074257e+00,6.242678819882399588e-02
-2.420471730520865616e-01,6.396503459903346567e+00,5.443051265463682425e-02
-6.249720518252996904e-01,6.446881101788554780e+00,4.776025096249552487e-02
-1.009870393989782622e+00,6.475000522372369893e+00,4.228133145155648503e-02
-1.395478885603862462e+00,6.480498580017279409e+00,3.779977643861577585e-02
-1.780492549496032195e+00,6.463151033067925155e+00,3.415562818275798274e-02
-2.163611193561064017e+00,6.422823468605324493e+00,3.120135193729918488e-02
-2.543498917991945163e+00,6.359250091600113564e+00,2.877235985303569499e-02
-2.918793786728004047e+00,6.272323036130306839e+00,2.675615116713209174e-02
-3.288153945747250617e+00,6.162220738033579615e+00,2.508709111063682842e-02
-3.650237541027730348e+00,6.029121633147597414e+00,2.369954491459818138e-02
-4.003702718547474504e+00,5.873204157310030205e+00,2.252787781006449289e-02
-4.347215430387714186e+00,5.694673775171784413e+00,2.150975457599953178e-02
-4.679438536908408608e+00,5.493858297585553885e+00,2.061987587833705865e-02
-4.999084893615270531e+00,5.271246933241883426e+00,1.984218986708930280e-02
-5.304902430324833773e+00,5.027401906310112523e+00,1.915915353064490470e-02
-5.595737119885125566e+00,4.763008487270915303e+00,1.855624149169070661e-02
-5.870214771056705416e+00,4.478528894596252030e+00,1.802111998109711885e-02
-6.127169783286113613e+00,4.174735417898112644e+00,1.754604754789225451e-02
-6.365598140149264061e+00,3.852602565461857864e+00,1.712629734401040563e-02
-6.584495825222050236e+00,3.513104845572876389e+00,1.675714252138589197e-02
-6.782858822080386929e+00,3.157216766516528494e+00,1.643385623195300210e-02
-6.959747318058163934e+00,2.785944966173998782e+00,1.615171762928006849e-02
-7.114657729952389431e+00,2.400559127603150156e+00,1.590689655877060987e-02
-7.245777062785722755e+00,2.001782957458637213e+00,1.569789361168539080e-02
-7.352677467467599648e+00,1.591046051204937140e+00,1.552375084347491253e-02
-7.434931094907469173e+00,1.169778004306492702e+00,1.538351030958966421e-02
-7.492110096014775067e+00,7.394084122277577720e-01,1.527621406548013844e-02
-7.523786621698961952e+00,3.013668704331871062e-01,1.520090416659682780e-02
-7.529532822869473563e+00,-1.429170256127796357e-01,1.515662266839022318e-02
-7.508920850435754524e+00,-5.920136804456608282e-01,1.514241162631082063e-02
-7.461681795966615738e+00,-1.044499032495690205e+00,1.515760172523130354e-02
-7.387880868835679848e+00,-1.498839183306528433e+00,1.520335924626206765e-02
-7.286577755810944801e+00,-1.953349057881930362e+00,1.527952117514651612e-02
-7.158164020125989069e+00,-2.406421469523776668e+00,1.538775553293163234e-02
-7.003031225014400896e+00,-2.856449231533908506e+00,1.552973034066438759e-02
-6.821570933709758755e+00,-3.301825157214206108e+00,1.570711361939176182e-02
-6.614174709445643785e+00,-3.740942059866536606e+00,1.592157339016072801e-02
-6.381234115455638900e+00,-4.172192752792768466e+00,1.617477767401826957e-02
-6.123140714973314580e+00,-4.593970049294782143e+00,1.646839449201137340e-02
-5.840638384089206880e+00,-5.004946391187953481e+00,1.680719581191067805e-02
-5.534558029625737063e+00,-5.403676103805881148e+00,1.719500760477947476e-02
-5.204547917124054734e+00,-5.787572379416570989e+00,1.762613369632528779e-02
-4.851889476289927394e+00,-6.155367486643489983e+00,1.811042239587501088e-02
-4.477864136829109221e+00,-6.505793694110117542e+00,1.865772201275555861e-02
-4.083753328447389919e+00,-6.837583270439900218e+00,1.927788085629379006e-02
-3.670838480850525443e+00,-7.149468484256317424e+00,1.998074723581661286e-02
-3.240401023744281961e+00,-7.440181604182837916e+00,2.077616946065092771e-02
-2.793722386834426974e+00,-7.708454898842927783e+00,2.167399584012362490e-02
-2.332083999826711995e+00,-7.953020636860065551e+00,2.268407468356163290e-02
-1.856767292426932947e+00,-8.172611086857703100e+00,2.381625430029178300e-02
-1.369153105052646646e+00,-8.366202631376703280e+00,2.509649868646369672e-02
-8.708740393409193370e-01,-8.532695846637121662e+00,2.653635216140801112e-02
-3.635320011761853376e-01,-8.670831953314735330e+00,2.814088233714294451e-02
1.510674318412770223e-01,-8.780084794947542903e+00,2.996818881034708781e-02
6.711186821111598810e-01,-8.859928215073534119e+00,3.207637117769894519e-02
1.194816172033156487e+00,-8.909836057230691608e+00,3.452352903587703470e-02
1.720354324006956759e+00,-8.929282164957006884e+00,3.736776198155984663e-02
2.245927560432255721e+00,-8.917740381790464355e+00,4.066716961142591291e-02
2.769719266778607469e+00,-8.874735544189093162e+00,4.449338843532064242e-02
3.289806313638612423e+00,-8.800066393722485003e+00,4.895708003840393285e-02
3.804253191530554190e+00,-8.693721457754733706e+00,5.423190263611411821e-02
4.311131091983518182e+00,-8.555755002584982449e+00,6.052191326014688677e-02
4.808509119834854850e+00,-8.386253852335094905e+00,6.804980512749535249e-02
5.294446330626996655e+00,-8.185458734991676977e+00,7.711913558143403125e-02
5.766998684016287235e+00,-7.953766403502249283e+00,8.816439996606800777e-02
6.224222027241042454e+00,-7.691634033733425468e+00,1.016767771762771555e-01
6.664166670385283098e+00,-7.399687938582401259e+00,1.183801882354528767e-01
7.084873657075203113e+00,-7.078661103938603816e+00,1.392038977814262779e-01
7.484378531050728256e+00,-6.729387371517021599e+00,1.652868490289349790e-01
7.860667040069858835e+00,-6.352884794185829520e+00,1.983731962923924175e-01
8.211704080869639100e+00,-5.950241831995759512e+00,2.404748339052000805e-01
8.535356771021678668e+00,-5.522726723111423652e+00,2.945316931320426934e-01
8.829357685709435799e+00,-5.071750294537584303e+00,3.644713238864583094e-01
9.091356821682916589e+00,-4.598827297986579410e+00,4.549553798401752003e-01
9.318609587211879486e+00,-4.105727662873303707e+00,5.730757057093781581e-01
9.508147748515243691e+00,-3.594339234791688931e+00,7.272434172626393023e-01
9.656531833334325299e+00,-3.066781983489105468e+00,9.283647181365140000e-01
9.759582371638281018e+00,-2.525478783894445911e+00,1.190494865900999955e+00
9.812724351883897356e+00,-1.972997057906609397e+00,1.529660131378723475e+00
9.810027791113927975e+00,-1.412452592150834185e+00,1.964708494487467316e+00
9.745008600954303546e+00,-8.472020712726195946e-01,2.514764379441419173e+00
9.610190531529672953e+00,-2.811401785969006584e-01,3.195719340860013080e+00
9.397475486201081196e+00,2.813935420869616566e-01,4.017792291632121149e+00
9.099296911148996969e+00,8.354351105694356461e-01,4.970215762512761870e+00
8.708884228084347257e+00,1.375632288072707876e+00,6.024334589375696325e+00
8.223728140054486602e+00,1.896223119609334651e+00,7.110814872390396779e+00
7.645177387500020849e+00,2.391317216939554235e+00,8.131779187938709796e+00
6.983202483122830095e+00,2.855371938455599778e+00,8.962325266977929417e+00
6.254322046162998028e+00,3.283454064444351506e+00,9.477290581799255875e+00
5.482543326615506807e+00,3.671863736413349955e+00,9.585295509946071491e+00
4.695564340990663332e+00,4.018399047060015938e+00,9.257001185806629451e+00
3.920889075587321138e+00,4.322445635733627611e+00,8.535399697535202890e+00
3.180817123923888712e+00,4.584988169998146290e+00,7.524548050162028545e+00
2.492285693304590488e+00,4.808058527328707754e+00,6.363501145007047555e+00
1.860991291014043814e+00,4.994524046697320863e+00,5.175018115234981231e+00
1.288232010069051192e+00,5.147381788971817862e+00,4.063431460881918866e+00
7.692199558367724954e-01,5.269639233576328685e+00,3.093143100713414029e+00
2.963640864438101263e-01,5.363832967411089392e+00,2.287556554846323031e+00
-1.387729349748459962e-01,5.432232752130455644e+00,1.650709817959596482e+00
-5.440212151054009126e-01,5.476444852042328115e+00,1.164389982266810231e+00
-9.263463282621897665e-01,5.497792109216736556e+00,8.055165422842668344e-01
-1.291237946124007774e+00,5.497195053321705771e+00,5.481069328205009361e-01
-1.642564166635065659e+00,5.475288490830916288e+00,3.684265590222873255e-01
-1.983172339026306297e+00,5.432553603923979679e+00,2.457455834543346707e-01
-2.314658542015050724e+00,5.369321338728348714e+00,1.639184072105991652e-01
-2.637855376798520446e+00,5.285862870597460628e+00,1.104337660370885293e-01
-2.952970172412738847e+00,5.182421846388497677e+00,7.607915149400767962e-02
-3.259745569685174260e+00,5.059248035848422198e+00,5.441383174546538665e-02
-3.557640106635004962e+00,4.916615751561126402e+00,4.087264169426369637e-02
-3.845893411246766203e+00,4.754845412674125527e+00,3.249860480627145970e-02
-4.123628595998019009e+00,4.574308095321168111e+00,2.732142749717257971e-02
-4.389897682216981067e+00,4.375432847067100894e+00,2.408608539547529501e-02
-4.643720989341628247e+00,4.158716281465776099e+00,2.203148186368397363e-02
-4.884111499290301417e+00,3.924708785522216914e+00,2.066985738977004591e-02
-5.110102581823384504e+00,3.674044149347894361e+00,1.973618809535988838e-02
-5.320738839415994015e+00,3.407393578692992531e+00,1.905172438630299558e-02
-5.515118019213813838e+00,3.125521143221636322e+00,1.853068109757148585e-02
-5.692375978436297501e+00,2.829241499332544318e+00,1.811472396208394300e-02
-5.851663788602409433e+00,2.519401414316441823e+00,1.777049325954080036e-02
-5.992240434588904208e+00,2.196959336718592226e+00,1.748425585083987835e-02
-6.113435336287198041e+00,1.862920563480738423e+00,1.724455874670597494e-02
-6.214500324308253276e+00,1.518264585984675730e+00,1.704408249682742155e-02
-6.294802323594882232e+00,1.164064385282543856e+00,1.687977212515622688e-02
-6.353918290758010734e+00,8.015124749975504059e-01,1.675009774435088153e-02
-6.391425182408551287e+00,4.318013687529689282e-01,1.665352946706988302e-02
-6.406899955157429716e+00,5.612358017200724802e-02,1.658853740597171153e-02
-6.400578648757456079e+00,-3.242788653888489248e-01,1.655498753659708638e-02
-6.371131475569526970e+00,-7.081836381747907971e-01,1.655150934477355937e-02
-6.318518498234318770e+00,-1.094240965668472176e+00,1.657872147963349030e-02
-6.242925438717993103e+00,-1.481086294088261424e+00,1.663758365673074710e-02
-6.144538018986715144e+00,-1.867355069652527622e+00,1.672905559161919076e-02
-6.023541961006646517e+00,-2.251682738579638077e+00,1.685409699985267878e-02
-5.880122986743950619e+00,-2.632704747087962538e+00,1.701366759698507564e-02
-5.714466818164781081e+00,-3.009056541395890960e+00,1.720872709857024924e-02
-5.526759177235319953e+00,-3.379373567721746241e+00,1.744023522016204322e-02
-5.317516696014467747e+00,-3.742467776112968991e+00,1.771081033612003849e-02
-5.087029465369745651e+00,-4.096827814274575985e+00,1.802202986118473307e-02
-4.835430748227151021e+00,-4.440788556246354268e+00,1.837528800899727865e-02
-4.563644270918433499e+00,-4.773152485597948136e+00,1.877607221382788377e-02
-4.272593759775343614e+00,-5.092722085899001883e+00,1.922986990994675349e-02
-3.963202941129631007e+00,-5.398299840719159803e+00,1.974216853162408941e-02
-3.636395541313045765e+00,-5.688688233628068858e+00,2.031845551313009313e-02
-3.293095286657337972e+00,-5.962689748195370676e+00,2.096421828873498011e-02
-2.934225903494236398e+00,-6.219106867990726428e+00,2.168494429270898666e-02
-2.560711118155533317e+00,-6.456742076583751100e+00,2.248612095932224497e-02
-2.173894696386002856e+00,-6.675040931213396256e+00,2.339041004437618712e-02
-1.774581638166962794e+00,-6.872017632415071908e+00,2.438185564497243746e-02
-1.364179747817516164e+00,-7.046947045349180705e+00,2.548288230813999453e-02
-9.441379363020896420e-01,-7.199186310112669851e+00,2.671825210146249949e-02
-5.159051145851081266e-01,-7.328092566802483887e+00,2.811272709252359697e-02
-8.093019363099784869e-02,-7.433022955515567354e+00,2.969106934890692467e-02
3.593379155958147386e-01,-7.513334616348867456e+00,3.147804093819611682e-02
8.034503021309054027e-01,-7.568384689399328735e+00,3.349840392797483191e-02
1.249958055009874336e+00,-7.597530314763898396e+00,3.577692038582683948e-02
1.697329983071350412e+00,-7.600436359317171764e+00,3.837319202927527706e-02
2.143935409615202126e+00,-7.576549177611446417e+00,4.129801341789560848e-02
